product_id,product_name,category,platform,mrp,selling_price,computed_discount,fraud_verdict,fraud_score_composite,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,seller_trust_score,discount_round_flag,charm_pricing_flag,cross_platform_mrp_gap,price_drop_magnitude
176,Puma_T-Shirt_176,Fashion,amazon,3508.75,3108.11,11.42,Genuine,1.07,1.0223,0.1875,-0.1604,0.7794,0,0,0.0,0.0945
177,Puma_Jeans_177,Fashion,amazon,7138.81,3476.47,51.3,Suspicious,3.8,1.9391,1.0,-0.3791,0.6068,0,0,0.0,0.0557
178,Lakme_Perfume_178,Beauty,amazon,5708.73,3275.11,42.63,Suspicious,3.75,1.6616,1.0,0.0806,0.6468,0,0,0.0,0.0467
179,Puma_Jacket_179,Fashion,amazon,6069.39,2154.09,64.51,Fake,6.26,2.7723,1.0,0.0827,0.3182,1,0,0.0,0.0161
180,Samsung_Smartwatch_180,Electronics,amazon,5199.67,3410.12,34.42,Suspicious,3.39,1.544,0.9231,0.0399,0.6694,0,0,0.0,-0.0126
181,Prestige_Cookware_181,Home,amazon,1850.05,1264.9,31.63,Genuine,3.24,1.4899,1.0,-0.0208,0.7506,0,0,0.0,-0.0187
182,Nivia_Football_182,Sports,amazon,6903.0,5438.73,21.21,Genuine,2.78,1.3631,0.8,0.2075,0.8562,0,0,0.0,-0.074
183,Puma_Shoes_183,Fashion,amazon,5437.76,4255.87,21.73,Genuine,2.68,1.3043,0.8,-0.302,0.7612,0,0,0.0,-0.0208
184,Prestige_Mixer_184,Home,amazon,2205.93,1688.99,23.43,Suspicious,3.09,1.1933,0.7778,-0.1005,0.7556,0,0,0.0,0.0863
185,Maybelline_Facewash_185,Beauty,amazon,4790.93,3912.1,18.34,Genuine,1.62,1.2504,0.3947,-0.3339,0.7855,0,0,0.0,-0.021
186,SG_Cricket Bat_186,Sports,amazon,757.15,495.01,34.62,Suspicious,4.07,1.4984,1.0,0.0405,0.6986,1,0,0.0,0.0204
187,Lakme_Lipstick_187,Beauty,amazon,3722.9,3217.2,13.58,Genuine,1.76,1.2399,0.3784,0.0077,0.7284,0,0,0.0,-0.0715
188,Lakme_Perfume_188,Beauty,amazon,9916.74,4093.17,58.72,Fake,5.32,2.3765,0.7,0.5213,0.4169,0,0,0.0,0.0191
189,Sony_Headphones_189,Electronics,amazon,6528.08,2193.71,66.4,Fake,6.97,2.977,0.7917,1.2475,0.2831,0,0,0.0,-0.0004
190,Prestige_Chair_190,Home,amazon,8246.12,4595.28,44.27,Fake,3.15,1.747,0.2188,0.5844,0.6259,0,0,0.0,0.0264
191,SG_Dumbbells_191,Sports,amazon,2779.57,2456.76,11.61,Genuine,1.69,1.1112,0.4194,-0.1064,0.7678,0,0,0.0,0.0178
192,Nivia_Cricket Bat_192,Sports,amazon,3590.14,2366.81,34.07,Suspicious,3.7,1.5143,1.0,0.0968,0.6572,0,0,0.0,0.0017
193,Maybelline_Facewash_193,Beauty,amazon,5674.32,3163.42,44.25,Suspicious,3.69,1.7868,1.0,-0.3497,0.6288,0,0,0.0,0.0039
194,Nivia_Dumbbells_194,Sports,amazon,2947.72,1971.38,33.12,Suspicious,3.38,1.4244,1.0,-0.0047,0.6975,0,0,0.0,0.0474
195,Sony_Smartphone_195,Electronics,amazon,4679.02,3115.8,33.41,Suspicious,3.56,1.4809,0.9444,0.0928,0.6524,0,0,0.0,0.0138
196,Prestige_Mixer_196,Home,amazon,10194.69,3399.42,66.65,Fake,6.09,2.9275,0.7222,0.6137,0.2877,0,0,0.0,0.0238
197,Philips_Chair_197,Home,amazon,1198.21,1107.02,7.61,Genuine,1.28,1.0473,0.25,-0.6922,0.7638,0,0,0.0,0.0324
198,Nike_Jacket_198,Fashion,amazon,3333.66,1618.53,51.45,Suspicious,3.87,1.9741,1.0,-0.3076,0.5891,0,0,0.0,0.0415
199,SG_Cricket Bat_199,Sports,amazon,2206.24,1438.22,34.81,Fake,4.69,1.5119,1.0,0.0907,0.6649,1,0,0.0,0.0144
200,Philips_Chair_200,Home,amazon,3841.34,1777.75,53.72,Suspicious,3.18,2.2049,0.3571,0.3274,0.5248,0,0,0.0,-0.0204
201,LG_Laptop_201,Electronics,amazon,1258.01,769.6,38.82,Suspicious,3.37,1.5811,0.9355,-0.4215,0.666,0,0,0.0,0.0327
202,Sony_Smartwatch_202,Electronics,amazon,3978.46,2915.16,26.73,Genuine,1.98,1.3783,0.4,-0.0254,0.6823,0,0,0.0,-0.0099
203,Nivia_Football_203,Sports,amazon,5300.29,4089.14,22.85,Suspicious,2.19,1.2576,0.4,0.163,0.6967,0,0,0.0,0.0298
204,Nivia_Cricket Bat_204,Sports,amazon,1069.26,921.28,13.84,Suspicious,1.94,1.1218,0.3939,-0.1716,0.8159,0,0,0.0,0.0334
205,Nivia_Cricket Bat_205,Sports,amazon,1435.38,392.25,72.67,Fake,5.7,3.242,0.6857,0.1668,0.2246,0,0,0.0,0.1141
206,Nivia_Cricket Bat_206,Sports,amazon,5647.38,3814.94,32.45,Suspicious,3.4,1.4302,1.0,-0.0124,0.6906,0,0,0.0,0.0339
207,Maybelline_Perfume_207,Beauty,amazon,4120.22,3739.56,9.24,Genuine,1.03,1.0988,0.1875,0.0322,0.8221,0,0,0.0,0.0027
208,Philips_Cookware_208,Home,amazon,2150.96,1501.61,30.19,Genuine,2.52,1.2576,0.2703,0.2331,0.7257,1,0,0.0,0.122
209,Prestige_Chair_209,Home,amazon,1768.62,1499.76,15.2,Genuine,1.27,1.0932,0.3056,-0.0417,0.8166,0,0,0.0,0.073
210,Apple_Headphones_210,Electronics,amazon,1930.88,951.69,50.71,Genuine,2.33,1.9694,0.2593,-0.0627,0.5093,0,0,0.0,0.0293
211,SG_Football_211,Sports,amazon,12659.79,4473.56,64.66,Fake,7.06,2.9077,0.5882,1.3223,0.2829,1,0,0.0,-0.0275
212,Philips_Mixer_212,Home,amazon,2163.4,1445.85,33.17,Genuine,2.46,1.4415,0.5484,-0.0641,0.7774,0,0,0.0,0.0366
213,Samsung_Smartwatch_213,Electronics,amazon,9803.8,4047.63,58.71,Fake,4.8,2.3465,0.1429,1.3846,0.43,0,0,0.0,0.0312
214,Philips_Mixer_214,Home,amazon,5089.9,3236.48,36.41,Suspicious,2.9,1.5804,0.6923,0.0894,0.6804,0,0,0.0,-0.0049
215,Maybelline_Perfume_215,Beauty,amazon,5595.92,2667.61,52.33,Suspicious,3.67,2.0481,0.7812,-0.1264,0.4863,0,0,0.0,0.0237
216,LG_Smartphone_216,Electronics,amazon,4881.68,3151.96,35.43,Suspicious,3.56,1.5904,0.6429,0.1247,0.6427,1,0,0.0,-0.0269
217,Nike_Shoes_217,Fashion,amazon,7212.02,3240.14,55.07,Fake,4.7,2.0968,1.0,-0.044,0.5242,1,0,0.0,0.058
218,Puma_Jacket_218,Fashion,amazon,19397.47,4417.73,77.23,Fake,8.5,4.3537,0.8529,2.0104,0.2213,0,0,0.0,0.0085
219,Philips_Chair_219,Home,amazon,7467.93,5006.31,32.96,Suspicious,2.31,1.5787,0.4375,-0.5876,0.6208,0,0,0.0,-0.0583
220,Maybelline_Perfume_220,Beauty,amazon,4728.34,1940.31,58.96,Fake,5.39,2.3067,0.9524,0.6337,0.4534,0,0,0.0,0.0534
221,Apple_Laptop_221,Electronics,amazon,988.49,610.01,38.29,Suspicious,3.41,1.5828,0.9167,-0.2508,0.637,0,0,0.0,0.0232
222,Sony_Laptop_222,Electronics,amazon,5896.21,4271.21,27.56,Genuine,1.39,1.3296,0.1071,0.2818,0.8086,0,0,0.0,0.0369
223,Sony_Smartphone_223,Electronics,amazon,5291.33,3672.12,30.6,Genuine,2.49,1.4409,0.6471,-0.0552,0.7137,0,0,0.0,0.0
224,Prestige_Chair_224,Home,amazon,5936.17,4414.49,25.63,Genuine,2.14,1.4353,0.5806,0.0073,0.7834,0,0,0.0,-0.0674
225,Adidas_Jacket_225,Fashion,amazon,1450.46,1109.9,23.48,Genuine,3.01,1.2908,1.0,-0.1983,0.8085,0,0,0.0,0.0122
226,Puma_Jeans_226,Fashion,amazon,6249.27,3731.97,40.28,Suspicious,2.78,1.5515,0.2174,0.3102,0.6708,1,0,0.0,0.0735
227,Lakme_Lipstick_227,Beauty,amazon,6013.89,3877.88,35.52,Suspicious,3.47,1.5994,1.0,-0.4601,0.6853,0,0,0.0,-0.0313
228,Samsung_Smartwatch_228,Electronics,amazon,5076.58,3371.01,33.6,Suspicious,1.96,1.4296,0.2333,-0.4664,0.6796,0,0,0.0,0.0507
229,Puma_Shoes_229,Fashion,amazon,1147.65,467.39,59.27,Fake,4.87,2.4138,1.0,0.2695,0.4594,0,0,0.0,0.017
230,Nivia_Cricket Bat_230,Sports,amazon,6322.81,4457.74,29.5,Suspicious,3.8,1.508,0.9231,-0.6776,0.705,1,0,0.0,-0.0632
231,Philips_Chair_231,Home,amazon,2888.97,1867.4,35.36,Suspicious,4.03,1.5495,1.0,-0.2268,0.6906,1,0,0.0,-0.0016
232,SG_Football_232,Sports,amazon,1921.8,1759.31,8.46,Genuine,1.2,1.0493,0.2174,-0.5848,0.7632,0,0,0.0,0.0394
233,Adidas_Shoes_233,Fashion,amazon,4749.85,3686.38,22.39,Genuine,2.96,1.2359,1.0,-0.5586,0.819,0,0,0.0,0.0408
234,Maybelline_Perfume_234,Beauty,amazon,4071.19,2280.96,43.97,Suspicious,3.9,1.9146,0.9429,0.0688,0.5687,0,0,0.0,-0.0727
235,SG_Cricket Bat_235,Sports,amazon,8856.36,2991.56,66.22,Fake,5.66,3.0424,0.9286,-0.2641,0.2512,0,0,0.0,-0.0277
236,Nike_Jacket_236,Fashion,amazon,3095.84,2634.21,14.91,Genuine,0.84,1.0658,0.1579,-0.0928,0.8384,0,0,0.0,0.0931
237,Samsung_Laptop_237,Electronics,amazon,6585.44,4281.77,34.98,Suspicious,3.24,1.5238,0.36,0.3758,0.6692,1,0,0.0,0.0093
238,Nike_Jacket_238,Fashion,amazon,8349.69,4235.75,49.27,Genuine,2.74,1.8212,0.56,0.0465,0.6278,0,0,0.0,0.0761
239,Adidas_T-Shirt_239,Fashion,amazon,2052.6,985.39,51.99,Suspicious,4.34,1.991,1.0,0.2579,0.5885,0,0,0.0,0.0442
240,Sony_Smartwatch_240,Electronics,amazon,5642.79,3400.65,39.73,Genuine,2.54,1.5722,0.44,0.0437,0.7703,1,0,0.0,0.0525
241,Prestige_Chair_241,Home,amazon,2061.15,571.99,72.25,Fake,7.54,3.6472,1.0,0.6014,0.2816,0,0,0.0,-0.0121
242,Adidas_Shoes_242,Fashion,amazon,2617.29,2202.37,15.85,Genuine,1.17,1.1936,0.1538,-0.6439,0.7357,0,0,0.0,-0.0043
243,Puma_Jacket_243,Fashion,amazon,5199.94,1650.19,68.27,Fake,5.81,3.0886,1.0,-0.3664,0.2779,0,0,0.0,0.0198
244,Maybelline_Facewash_244,Beauty,amazon,5938.25,3790.98,36.16,Genuine,2.19,1.6136,0.3929,-0.2362,0.6277,0,0,0.0,-0.0301
245,Lakme_Perfume_245,Beauty,amazon,4951.99,3865.59,21.94,Suspicious,2.21,1.421,0.3611,-0.1324,0.713,0,0,0.0,-0.1092
246,Adidas_Jeans_246,Fashion,amazon,7305.47,3182.0,56.44,Suspicious,4.37,2.2951,1.0,0.0786,0.5001,0,0,0.0,0.0003
247,SG_Football_247,Sports,amazon,10903.08,4299.8,60.56,Fake,5.25,2.5905,0.7692,0.1604,0.3002,0,0,0.0,-0.0216
248,Prestige_Mixer_248,Home,amazon,3355.63,2348.17,30.02,Genuine,2.13,1.4153,0.381,-0.161,0.821,1,0,0.0,0.0096
249,Puma_Shoes_249,Fashion,amazon,847.65,442.94,47.74,Suspicious,3.93,1.9801,1.0,-0.0114,0.5683,0,0,0.0,-0.0347
250,Samsung_Smartwatch_250,Electronics,amazon,5067.43,4307.38,15.0,Genuine,2.51,1.1911,0.8462,-0.1594,0.8422,0,0,0.0,-0.0124
251,Adidas_Shoes_251,Fashion,amazon,9490.12,3127.96,67.04,Fake,6.33,3.006,1.0,0.3218,0.2633,0,0,0.0,0.0092
252,Nivia_Football_252,Sports,amazon,4161.23,3708.37,10.88,Genuine,1.84,1.108,0.6875,-0.221,0.93,0,0,0.0,0.0126
253,Puma_Jeans_253,Fashion,amazon,873.2,436.55,50.01,Fake,4.68,2.0976,1.0,-0.1941,0.5284,1,0,0.0,-0.0487
254,Philips_Mixer_254,Home,amazon,2429.48,1444.72,40.53,Suspicious,3.38,1.4867,0.9375,-0.1608,0.6524,0,0,0.0,0.1159
255,Maybelline_Lipstick_255,Beauty,amazon,5449.56,3038.22,44.25,Suspicious,3.9,1.7476,0.8966,0.1839,0.5819,0,0,0.0,0.0257
256,Samsung_Headphones_256,Electronics,amazon,4320.2,3920.85,9.24,Genuine,1.05,1.0721,0.1333,-0.0315,0.7475,0,0,0.0,0.027
257,Prestige_Table_257,Home,amazon,1871.85,1389.38,25.78,Genuine,2.05,1.4371,0.4516,-0.1882,0.7057,0,0,0.0,-0.0667
258,Philips_Table_258,Home,amazon,2599.96,1464.19,43.68,Suspicious,3.78,1.6807,0.9474,0.2183,0.6781,0,0,0.0,0.0535
259,LG_Smartphone_259,Electronics,amazon,4422.67,3021.02,31.69,Genuine,2.95,1.407,0.9375,-0.3457,0.7893,0,0,0.0,0.0389
260,Nivia_Cricket Bat_260,Sports,amazon,2027.16,970.91,52.1,Suspicious,3.76,2.1538,0.7667,-0.4636,0.456,0,0,0.0,-0.0316
261,Nivia_Cricket Bat_261,Sports,amazon,3112.8,1382.66,55.58,Fake,4.57,2.2513,0.8,-0.3574,0.4214,0,0,0.0,0.0
262,Lakme_Lipstick_262,Beauty,amazon,5830.52,3900.84,33.1,Suspicious,3.27,1.3261,0.9737,-0.1479,0.704,0,0,0.0,0.1128
263,SG_Cricket Bat_263,Sports,amazon,4979.36,4087.52,17.91,Genuine,1.79,1.2271,0.4615,-0.568,0.7784,0,0,0.0,-0.0073
264,SG_Dumbbells_264,Sports,amazon,834.57,662.87,20.57,Genuine,1.51,1.3232,0.4,0.0335,0.8524,0,0,0.0,-0.051
265,Maybelline_Lipstick_265,Beauty,amazon,5738.31,3854.3,32.83,Suspicious,3.54,1.5412,1.0,-0.1505,0.6544,0,0,0.0,-0.0352
266,Puma_T-Shirt_266,Fashion,amazon,763.78,411.53,46.12,Suspicious,3.65,1.8538,1.0,-0.1791,0.6505,0,0,0.0,0.0012
267,Prestige_Chair_267,Home,amazon,3763.17,1199.98,68.11,Fake,5.83,3.0533,0.8235,0.277,0.2796,0,0,0.0,0.0264
268,Prestige_Cookware_268,Home,amazon,2153.72,914.22,57.55,Fake,4.4,2.2672,1.0,0.0945,0.4956,0,0,0.0,0.0376
269,Maybelline_Facewash_269,Beauty,amazon,1801.52,1644.51,8.72,Genuine,0.81,1.0609,0.1,-0.0211,0.8031,0,0,0.0,0.0316
270,Maybelline_Facewash_270,Beauty,amazon,12297.66,4243.97,65.49,Fake,7.32,2.8566,0.8,0.8299,0.2602,1,0,0.0,0.0142
271,Philips_Mixer_271,Home,amazon,5064.51,3019.28,40.38,Suspicious,4.09,1.6601,1.0,-0.1184,0.6833,1,0,0.0,0.0103
272,Lakme_Lipstick_272,Beauty,amazon,7329.71,2804.05,61.74,Fake,5.56,2.5792,0.625,0.7412,0.4276,0,0,0.0,0.0133
273,SG_Dumbbells_273,Sports,amazon,6472.26,5005.24,22.67,Genuine,1.73,1.273,0.4118,0.0875,0.8166,0,0,0.0,0.0156
274,SG_Dumbbells_274,Sports,amazon,10016.64,4168.06,58.39,Suspicious,4.24,2.2823,0.68,0.0139,0.4458,0,0,0.0,0.0503
275,Nivia_Cricket Bat_275,Sports,amazon,1015.28,813.54,19.87,Suspicious,3.13,1.1917,0.5833,0.0098,0.8079,1,0,0.0,0.0451
276,Nivia_Cricket Bat_276,Sports,amazon,6767.52,4510.25,33.35,Suspicious,3.7,1.5126,0.9714,0.1288,0.6537,0,0,0.0,-0.0081
277,Nivia_Dumbbells_277,Sports,amazon,1996.47,1772.83,11.2,Genuine,1.86,1.0782,0.5882,-0.1328,0.841,0,0,0.0,0.0426
278,Nike_Shoes_278,Fashion,amazon,3040.47,1737.52,42.85,Genuine,1.6,1.6127,0.1818,-0.3935,0.6568,0,0,0.0,0.0784
279,Puma_Jeans_279,Fashion,amazon,9973.16,4568.32,54.19,Suspicious,4.02,2.1831,1.0,-0.0517,0.558,0,0,0.0,0.0
280,Prestige_Table_280,Home,amazon,1646.78,1406.7,14.58,Genuine,0.76,1.1859,0.0714,0.0542,0.8401,0,0,0.0,-0.013
281,Lakme_Perfume_281,Beauty,amazon,6953.8,3846.45,44.69,Suspicious,4.39,1.6977,1.0,0.1035,0.6501,1,0,0.0,0.0609
282,Adidas_Shoes_282,Fashion,amazon,3657.98,1937.62,47.03,Suspicious,3.98,2.0908,1.0,-0.1914,0.5618,0,0,0.0,-0.1075
283,SG_Dumbbells_283,Sports,amazon,2999.98,2844.74,5.17,Suspicious,1.39,1.1027,0.2143,0.0109,0.7778,0,0,0.0,-0.0456
284,Maybelline_Perfume_284,Beauty,amazon,3039.95,2474.69,18.59,Genuine,1.26,1.1929,0.2143,0.0858,0.8087,0,0,0.0,0.0289
285,SG_Dumbbells_285,Sports,amazon,12988.01,3972.0,69.42,Suspicious,4.41,3.0889,0.3103,-0.0152,0.1922,0,0,0.0,0.0553
286,Philips_Table_286,Home,amazon,1081.52,987.78,8.67,Genuine,0.7,1.0574,0.125,-0.0286,0.8588,0,0,0.0,0.0343
287,Philips_Table_287,Home,amazon,3337.81,3066.91,8.12,Genuine,0.68,1.0905,0.05,-0.0404,0.8082,0,0,0.0,-0.002
288,Lakme_Lipstick_288,Beauty,amazon,2739.94,2203.25,19.59,Genuine,2.41,1.2074,0.4286,0.0911,0.7993,1,0,0.0,0.0291
289,Nike_Shoes_289,Fashion,amazon,2411.99,2156.49,10.59,Genuine,0.11,1.084,0.0,-0.0716,0.957,0,0,0.0,0.0309
290,Nivia_Football_290,Sports,amazon,6123.17,1930.26,68.48,Fake,6.75,3.1353,0.5405,1.2959,0.2139,0,0,0.0,0.0116
291,Prestige_Chair_291,Home,amazon,4687.11,2357.19,49.71,Fake,5.1,2.0557,1.0,0.2641,0.5416,1,0,0.0,-0.0338
292,Adidas_Jacket_292,Fashion,amazon,911.18,608.21,33.25,Genuine,3.01,1.5872,0.84,-0.2129,0.7111,0,0,0.0,-0.0595
293,SG_Cricket Bat_293,Sports,amazon,4722.67,3115.73,34.03,Genuine,2.6,1.4987,0.5,0.2575,0.719,0,0,0.0,0.0113
294,SG_Football_294,Sports,amazon,4580.34,3943.29,13.91,Genuine,2.09,1.1616,0.6364,-0.6037,0.8134,0,0,0.0,0.0
295,Nike_T-Shirt_295,Fashion,amazon,6948.8,3032.72,56.36,Fake,4.3,2.2659,1.0,-0.1263,0.4725,0,0,0.0,0.0111
296,Adidas_T-Shirt_296,Fashion,amazon,4243.43,3269.05,22.96,Genuine,2.34,1.2394,0.7027,-0.3997,0.7877,0,0,0.0,0.0452
297,Lakme_Lipstick_297,Beauty,amazon,7886.69,5036.63,36.14,Suspicious,3.52,1.6135,1.0,-0.0598,0.6681,0,0,0.0,-0.0304
298,Lakme_Lipstick_298,Beauty,amazon,5036.78,2839.68,43.62,Suspicious,3.34,1.5755,0.9211,-0.5895,0.6644,0,0,0.0,0.1118
299,Maybelline_Facewash_299,Beauty,amazon,6996.64,1604.92,77.06,Suspicious,6.75,4.6234,0.8438,-0.0724,0.2029,0,0,0.0,-0.0605
300,Adidas_Jacket_300,Fashion,amazon,1590.61,887.83,44.18,Suspicious,2.66,1.5991,0.6471,-0.3249,0.6729,0,0,0.0,0.1074
301,SG_Football_301,Sports,amazon,1526.94,1148.01,24.82,Genuine,3.37,1.28,0.8,-0.7442,0.7269,1,0,0.0,0.0377
302,Prestige_Table_302,Home,amazon,5065.46,2673.84,47.21,Suspicious,3.77,1.8819,0.9444,-0.364,0.5681,0,0,0.0,0.0066
303,Lakme_Lipstick_303,Beauty,amazon,4574.9,4123.07,9.88,Genuine,1.04,1.0565,0.1429,-0.0354,0.7594,0,0,0.0,0.0479
304,Adidas_Jeans_304,Fashion,amazon,2995.47,1680.67,43.89,Suspicious,3.17,1.766,0.6579,0.1779,0.6354,0,0,0.0,0.0092
305,Prestige_Chair_305,Home,amazon,6277.68,3283.01,47.7,Fake,3.74,1.9106,0.8824,-0.3886,0.5921,0,0,0.0,0.0008
306,Maybelline_Perfume_306,Beauty,amazon,18898.59,3886.14,79.44,Fake,9.17,4.8641,0.8,2.7611,0.1546,0,1,0.0,-0.0002
307,Maybelline_Lipstick_307,Beauty,amazon,2357.09,1441.63,38.84,Fake,3.88,1.5719,0.9722,-0.3849,0.6927,0,0,0.0,0.0386
308,Philips_Cookware_308,Home,amazon,1883.0,1020.07,45.83,Suspicious,2.46,1.855,0.2333,0.4203,0.6876,0,0,0.0,-0.0049
309,Philips_Chair_309,Home,amazon,4236.51,2380.35,43.81,Suspicious,3.78,1.794,1.0,-0.6177,0.6012,0,0,0.0,-0.008
310,Prestige_Table_310,Home,amazon,7887.76,4080.29,48.27,Suspicious,4.28,2.1977,0.9667,0.1296,0.5246,0,0,0.0,-0.1369
311,Samsung_Smartwatch_311,Electronics,amazon,4401.79,3635.1,17.42,Genuine,2.17,1.2232,0.5556,-0.0565,0.7273,0,0,0.0,-0.0102
312,Maybelline_Facewash_312,Beauty,amazon,2892.33,2498.29,13.62,Genuine,2.66,1.1726,0.9375,-0.1106,0.8618,0,0,0.0,-0.0129
313,Maybelline_Perfume_313,Beauty,amazon,3175.25,2378.76,25.08,Genuine,1.88,1.1903,0.2703,-0.1895,0.7939,1,0,0.0,0.1082
314,Adidas_Shoes_314,Fashion,amazon,1278.61,979.32,23.41,Genuine,1.63,1.3683,0.2727,-0.515,0.6967,0,0,0.0,-0.048
315,LG_Smartphone_315,Electronics,amazon,15079.64,3610.91,76.05,Fake,8.84,4.1249,1.0,1.8313,0.2258,0,0,0.0,0.0123
316,Nivia_Dumbbells_316,Sports,amazon,8317.75,2121.91,74.49,Fake,7.94,3.8017,0.7368,2.475,0.2377,0,0,0.0,0.0302
317,Adidas_Jeans_317,Fashion,amazon,3954.14,3363.19,14.95,Genuine,0.8,1.1728,0.1333,-0.0077,0.8436,0,0,0.0,0.0025
318,Prestige_Mixer_318,Home,amazon,9314.93,3966.64,57.42,Suspicious,4.86,2.3107,0.5,1.065,0.4915,0,0,0.0,0.016
319,Prestige_Chair_319,Home,amazon,3489.05,2130.2,38.95,Suspicious,3.06,1.5656,0.7273,0.2775,0.7683,0,0,0.0,0.0441
320,Maybelline_Facewash_320,Beauty,amazon,3593.66,2602.83,27.57,Suspicious,3.21,1.4705,0.8,0.1947,0.7173,0,0,0.0,-0.065
321,Prestige_Table_321,Home,amazon,2689.13,889.75,66.91,Fake,6.12,2.8536,0.9429,0.3618,0.2934,0,0,0.0,0.0558
322,Nivia_Dumbbells_322,Sports,amazon,5147.16,3676.64,28.57,Suspicious,3.11,1.2598,0.8889,-0.4025,0.7592,0,0,0.0,0.1002
323,Prestige_Mixer_323,Home,amazon,2989.52,1880.9,37.08,Suspicious,3.46,1.6533,0.9565,-0.1215,0.658,0,0,0.0,-0.0402
324,Samsung_Smartwatch_324,Electronics,amazon,9076.36,3527.19,61.14,Fake,5.91,2.4736,0.7941,0.6543,0.3841,0,0,0.0,0.0387
325,Lakme_Lipstick_325,Beauty,amazon,2135.88,2004.15,6.17,Genuine,0.07,1.0621,0.0,-0.0393,0.9702,0,0,0.0,0.0034
326,Philips_Chair_326,Home,amazon,6857.63,4092.1,40.33,Suspicious,3.57,1.6677,0.2857,0.5578,0.6202,1,0,0.0,0.0048
327,Philips_Table_327,Home,amazon,4835.14,3966.33,17.97,Genuine,1.76,1.2024,0.4615,-0.5938,0.7858,0,0,0.0,0.0137
328,Samsung_Smartwatch_328,Electronics,amazon,8428.53,2162.91,74.34,Fake,7.44,3.9824,0.381,1.7376,0.1929,0,0,0.0,-0.022
329,Lakme_Perfume_329,Beauty,amazon,2632.3,2451.71,6.86,Genuine,1.1,1.1234,0.1,0.0702,0.7532,0,0,0.0,-0.0463
330,Sony_Smartwatch_330,Electronics,amazon,3509.35,3092.85,11.87,Genuine,2.0,1.1936,0.5714,0.0463,0.822,0,0,0.0,-0.052
331,Maybelline_Facewash_331,Beauty,amazon,1921.24,862.89,55.09,Fake,4.62,2.2694,0.6364,0.4505,0.5449,1,0,0.0,-0.0193
332,Philips_Mixer_332,Home,amazon,13702.03,3056.71,77.69,Fake,8.46,3.9759,0.8333,2.7105,0.2106,0,0,0.0,0.113
333,Sony_Smartphone_333,Electronics,amazon,3888.07,2652.61,31.78,Suspicious,3.55,1.4735,1.0,0.0785,0.6931,0,0,0.0,-0.0053
334,Apple_Smartwatch_334,Electronics,amazon,9497.77,3476.24,63.4,Fake,5.92,2.5114,1.0,0.2997,0.3363,0,0,0.0,0.0808
335,Samsung_Headphones_335,Electronics,amazon,1820.59,1190.21,34.63,Suspicious,3.08,1.6689,0.1818,0.4958,0.6645,1,0,0.0,-0.091
336,Adidas_Shoes_336,Fashion,amazon,1066.89,517.83,51.46,Suspicious,3.92,2.1158,1.0,-0.0096,0.5849,0,0,0.0,-0.0269
337,SG_Cricket Bat_337,Sports,amazon,2320.0,1745.54,24.76,Suspicious,3.71,1.2246,1.0,-0.0799,0.7674,1,0,0.0,0.0786
338,Prestige_Mixer_338,Home,amazon,1633.01,903.2,44.69,Suspicious,3.83,1.609,0.9412,-0.3239,0.7178,1,0,0.0,0.1101
339,Lakme_Perfume_339,Beauty,amazon,1740.74,1325.06,23.88,Genuine,2.56,1.2654,0.7647,-0.0497,0.7669,0,0,0.0,0.0368
340,Prestige_Table_340,Home,amazon,2933.44,1808.64,38.34,Suspicious,3.41,1.5265,1.0,-0.1618,0.6971,0,0,0.0,0.0588
341,SG_Football_341,Sports,amazon,3155.79,2212.81,29.88,Suspicious,3.76,1.2766,0.963,-0.556,0.7257,1,0,0.0,0.1049
342,Maybelline_Lipstick_342,Beauty,amazon,8689.25,4060.05,53.28,Suspicious,3.49,2.0119,0.8571,-0.025,0.6062,0,0,0.0,0.06
343,SG_Football_343,Sports,amazon,12835.81,3917.65,69.48,Suspicious,4.82,2.8684,0.6154,-0.0916,0.2516,0,0,0.0,0.1245
344,Maybelline_Lipstick_344,Beauty,amazon,2429.5,1828.34,24.74,Suspicious,3.65,1.3789,0.9474,-0.1409,0.7612,1,0,0.0,-0.0377
345,Nivia_Football_345,Sports,amazon,4417.43,4059.63,8.1,Genuine,0.81,1.0696,0.0769,-0.0077,0.7845,0,0,0.0,0.017
346,LG_Smartwatch_346,Electronics,amazon,9774.3,2358.44,75.87,Fake,8.57,4.3601,0.8333,2.9022,0.1851,0,0,0.0,-0.0521
347,Nike_Jacket_347,Fashion,amazon,6422.1,3236.03,49.61,Suspicious,4.49,2.0177,1.0,-0.4071,0.5856,1,0,0.0,-0.0167
348,SG_Dumbbells_348,Sports,amazon,5617.95,5139.21,8.52,Genuine,0.29,1.127,0.0,0.0806,0.9509,0,0,0.0,-0.031
349,Philips_Chair_349,Home,amazon,4996.21,2987.56,40.2,Suspicious,4.31,1.8957,1.0,0.0024,0.6341,1,0,0.0,-0.1335
350,Prestige_Cookware_350,Home,amazon,1377.58,1218.39,11.56,Genuine,0.92,1.0557,0.1333,-0.0485,0.7912,0,0,0.0,0.0663
351,Philips_Cookware_351,Home,amazon,4829.73,3343.3,30.78,Genuine,2.45,1.3749,0.6538,-0.1744,0.7272,0,0,0.0,0.0482
352,Lakme_Facewash_352,Beauty,amazon,6380.78,4092.3,35.87,Suspicious,2.24,1.5058,0.2759,0.3109,0.6942,0,0,0.0,0.0342
