product_id,product_name,category,brand,platform,baseline_price_90d,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,fraud_verdict
228,Samsung_Smartwatch_228,Electronics,Samsung,amazon,3551.12,1.1595,0.2333,0.0,0.0327,0.4787,Genuine
229,Puma_Shoes_229,Fashion,Puma,amazon,475.455,1.9935,1.0,0.0,0.052,0.2911,Suspicious
230,Nivia_Cricket Bat_230,Sports,Nivia,amazon,4192.77,1.1209,0.9231,0.0,0.0314,0.3564,Suspicious
231,Philips_Chair_231,Home,Philips,amazon,1864.495,1.6022,1.0,0.0,0.0373,0.3613,Suspicious
232,SG_Football_232,Sports,SG,amazon,1831.48,0.9986,0.2174,0.0,0.029,0.5551,Genuine
233,Adidas_Shoes_233,Fashion,Adidas,amazon,3843.085,2.3759,1.0,0.0,0.0164,0.2756,Suspicious
234,Maybelline_Perfume_234,Beauty,Maybelline,amazon,2126.34,1.383,0.9429,0.0,0.029,0.3922,Suspicious
235,SG_Cricket Bat_235,Sports,SG,amazon,2911.01,1.1119,0.9286,0.0,0.0132,0.3719,Suspicious
236,Nike_Jacket_236,Fashion,Nike,amazon,2904.79,1.2284,0.1579,0.0,0.0604,0.3546,Genuine
237,Samsung_Laptop_237,Electronics,Samsung,amazon,4321.78,1.0509,0.36,0.0,0.0178,0.4341,Genuine
238,Nike_Jacket_238,Fashion,Nike,amazon,4584.72,1.2357,0.56,0.0,0.0396,0.3146,Genuine
239,Adidas_T-Shirt_239,Fashion,Adidas,amazon,1030.94,1.2938,1.0,0.0,0.0283,0.2855,Genuine
240,Sony_Smartwatch_240,Electronics,Sony,amazon,3589.21,1.093,0.44,0.0,0.0276,0.1452,Genuine
241,Prestige_Chair_241,Home,Prestige,amazon,565.125,2.2934,1.0,0.0,0.021,0.2961,Suspicious
242,Adidas_Shoes_242,Fashion,Adidas,amazon,2192.86,1.1072,0.1538,0.0,0.0163,0.5155,Genuine
243,Puma_Jacket_243,Fashion,Puma,amazon,1683.59,2.5483,1.0,0.0,0.0304,0.3053,Fake
244,Maybelline_Facewash_244,Beauty,Maybelline,amazon,3680.0950000000003,1.1159,0.3929,0.0,0.0307,0.4706,Genuine
245,Lakme_Perfume_245,Beauty,Lakme,amazon,3484.9399999999996,1.8343,0.3611,0.0,0.061,0.4018,Genuine
246,Adidas_Jeans_246,Fashion,Adidas,amazon,3183.02,1.8494,1.0,0.0,0.027,0.2785,Suspicious
247,SG_Football_247,Sports,SG,amazon,4208.83,1.2779,0.7692,0.0,0.0178,0.5567,Suspicious
248,Prestige_Mixer_248,Home,Prestige,amazon,2370.97,1.2145,0.381,0.0,0.0447,0.1359,Genuine
249,Puma_Shoes_249,Fashion,Puma,amazon,428.08,2.2472,1.0,0.0,0.0307,0.3442,Fake
250,Samsung_Smartwatch_250,Electronics,Samsung,amazon,4254.52,1.3965,0.8462,0.0,0.0101,0.2512,Genuine
251,Adidas_Shoes_251,Fashion,Adidas,amazon,3157.02,2.3155,1.0,0.0,0.0497,0.3417,Fake
252,Nivia_Football_252,Sports,Nivia,amazon,3755.66,1.113,0.6875,0.0,0.0171,0.0941,Genuine
253,Puma_Jeans_253,Fashion,Puma,amazon,416.28,1.2246,1.0,0.0,0.0225,0.3557,Suspicious
254,Philips_Mixer_254,Home,Philips,amazon,1634.1399999999999,1.4026,0.9375,0.0,0.0511,0.5039,Fake
255,Maybelline_Lipstick_255,Beauty,Maybelline,amazon,3118.38,3.6259,0.8966,0.0,0.0363,0.4846,Fake
256,Samsung_Headphones_256,Electronics,Samsung,amazon,4029.8,1.0518,0.1333,0.0,0.0182,0.5772,Genuine
257,Prestige_Table_257,Home,Prestige,amazon,1302.49,1.1598,0.4516,0.0,0.034,0.408,Genuine
258,Philips_Table_258,Home,Philips,amazon,1546.93,1.126,0.9474,0.0,0.04,0.2943,Genuine
259,LG_Smartphone_259,Electronics,LG,amazon,3143.34,1.4937,0.9375,0.0,0.0341,0.2215,Genuine
260,Nivia_Cricket Bat_260,Sports,Nivia,amazon,941.1949999999999,1.2058,0.7667,0.0,0.0204,0.4946,Genuine
261,Nivia_Cricket Bat_261,Sports,Nivia,amazon,1382.66,1.2138,0.8,0.0,0.0352,0.5079,Suspicious
262,Lakme_Lipstick_262,Beauty,Lakme,amazon,4396.62,1.9396,0.9737,0.0,0.0927,0.4953,Suspicious
263,SG_Cricket Bat_263,Sports,SG,amazon,4057.78,1.1125,0.4615,0.0,0.0185,0.3836,Genuine
264,SG_Dumbbells_264,Sports,SG,amazon,630.72,1.0509,0.4,0.0,0.029,0.1265,Genuine
265,Maybelline_Lipstick_265,Beauty,Maybelline,amazon,3723.18,3.3076,1.0,0.0,0.0533,0.4581,Fake
266,Puma_T-Shirt_266,Fashion,Puma,amazon,412.005,1.6882,1.0,0.0,0.0171,0.2333,Suspicious
267,Prestige_Chair_267,Home,Prestige,amazon,1232.49,1.6536,0.8235,0.0,0.0242,0.301,Suspicious
268,Prestige_Cookware_268,Home,Prestige,amazon,949.94,2.2838,1.0,0.0,0.0402,0.3107,Fake
269,Maybelline_Facewash_269,Beauty,Maybelline,amazon,1698.085,1.1437,0.1,0.0,0.022,0.4466,Genuine
270,Maybelline_Facewash_270,Beauty,Maybelline,amazon,4305.01,1.6291,0.8,0.0,0.0194,0.4571,Suspicious
271,Philips_Mixer_271,Home,Philips,amazon,3050.74,3.1441,1.0,0.0,0.0212,0.2966,Suspicious
272,Lakme_Lipstick_272,Beauty,Lakme,amazon,2841.8199999999997,1.1747,0.625,0.0,0.0243,0.2465,Genuine
273,SG_Dumbbells_273,Sports,SG,amazon,5084.32,1.0845,0.4118,0.0,0.02,0.2538,Genuine
274,SG_Dumbbells_274,Sports,SG,amazon,4388.92,1.1983,0.68,0.0,0.0357,0.4238,Genuine
275,Nivia_Cricket Bat_275,Sports,Nivia,amazon,851.9449999999999,1.5453,0.5833,0.0,0.0257,0.3365,Genuine
276,Nivia_Cricket Bat_276,Sports,Nivia,amazon,4474.11,1.5416,0.9714,0.0,0.0525,0.4812,Suspicious
277,Nivia_Dumbbells_277,Sports,Nivia,amazon,1851.75,1.0116,0.5882,0.0,0.0283,0.3388,Genuine
278,Nike_Shoes_278,Fashion,Nike,amazon,1885.295,1.3325,0.1818,0.0,0.0442,0.3984,Genuine
279,Puma_Jeans_279,Fashion,Puma,amazon,4568.32,2.0349,1.0,0.0,0.0201,0.2176,Suspicious
280,Prestige_Table_280,Home,Prestige,amazon,1388.585,1.1263,0.0714,0.0,0.021,0.2604,Genuine
281,Lakme_Perfume_281,Beauty,Lakme,amazon,4096.099999999999,3.5366,1.0,0.0,0.0333,0.3515,Fake
282,Adidas_Shoes_282,Fashion,Adidas,amazon,1749.58,2.4093,1.0,0.0,0.0698,0.2773,Suspicious
283,SG_Dumbbells_283,Sports,SG,amazon,2720.625,2.3809,0.2143,0.0,0.0188,0.4785,Fake
284,Maybelline_Perfume_284,Beauty,Maybelline,amazon,2548.385,1.1403,0.2143,0.0,0.0277,0.3336,Genuine
285,SG_Dumbbells_285,Sports,SG,amazon,4204.7,3.0759,0.3103,0.0,0.0621,0.5195,Suspicious
286,Philips_Table_286,Home,Philips,amazon,1022.825,1.1947,0.125,0.0,0.0374,0.3099,Genuine
287,Philips_Table_287,Home,Philips,amazon,3060.895,1.2406,0.05,0.0,0.0263,0.4117,Genuine
288,Lakme_Lipstick_288,Beauty,Lakme,amazon,2269.3500000000004,2.8712,0.4286,0.0,0.026,0.3461,Suspicious
289,Nike_Shoes_289,Fashion,Nike,amazon,2225.1800000000003,1.2693,0.0,0.0,0.0188,0.0445,Genuine
290,Nivia_Football_290,Sports,Nivia,amazon,1952.95,1.0768,0.5405,0.0,0.0363,0.4653,Genuine
291,Prestige_Chair_291,Home,Prestige,amazon,2280.04,3.8069,1.0,0.0,0.0232,0.3542,Fake
292,Adidas_Jacket_292,Fashion,Adidas,amazon,574.08,1.0823,0.84,0.0,0.0612,0.2819,Suspicious
293,SG_Cricket Bat_293,Sports,SG,amazon,3151.24,1.1678,0.5,0.0,0.0201,0.3286,Genuine
294,SG_Football_294,Sports,SG,amazon,3943.29,1.3246,0.6364,0.0,0.0259,0.3453,Genuine
295,Nike_T-Shirt_295,Fashion,Nike,amazon,3066.67,4.4471,1.0,0.0,0.0136,0.3693,Fake
296,Adidas_T-Shirt_296,Fashion,Adidas,amazon,3423.82,2.7693,0.7027,0.0,0.0739,0.3512,Suspicious
297,Lakme_Lipstick_297,Beauty,Lakme,amazon,4887.91,1.5022,1.0,0.0,0.034,0.3696,Suspicious
298,Lakme_Lipstick_298,Beauty,Lakme,amazon,3196.95,1.4143,0.9211,0.0,0.039,0.4075,Suspicious
299,Maybelline_Facewash_299,Beauty,Maybelline,amazon,1513.3,1.3314,0.8438,0.0,0.0322,0.4927,Genuine
300,Adidas_Jacket_300,Fashion,Adidas,amazon,994.6700000000001,1.3514,0.6471,0.0,0.0455,0.3684,Genuine
301,SG_Football_301,Sports,SG,amazon,1192.94,1.3679,0.8,0.0,0.0233,0.4727,Genuine
302,Prestige_Table_302,Home,Prestige,amazon,2691.6549999999997,2.5788,0.9444,0.0,0.0281,0.4184,Fake
303,Lakme_Lipstick_303,Beauty,Lakme,amazon,4330.34,1.0992,0.1429,0.0,0.0317,0.5592,Genuine
304,Adidas_Jeans_304,Fashion,Adidas,amazon,1696.1950000000002,1.2551,0.6579,0.0,0.0169,0.3369,Genuine
305,Prestige_Chair_305,Home,Prestige,amazon,3285.7650000000003,2.1531,0.8824,0.0,0.0208,0.3368,Fake
306,Maybelline_Perfume_306,Beauty,Maybelline,amazon,3885.31,1.4921,0.8,0.0,0.0348,0.6135,Suspicious
307,Maybelline_Lipstick_307,Beauty,Maybelline,amazon,1499.48,1.3237,0.9722,0.0,0.0294,0.3393,Suspicious
308,Philips_Cookware_308,Home,Philips,amazon,1015.11,1.1611,0.2333,0.0,0.0536,0.1397,Genuine
309,Philips_Chair_309,Home,Philips,amazon,2361.45,3.4021,1.0,0.0,0.021,0.4014,Fake
310,Prestige_Table_310,Home,Prestige,amazon,3589.0950000000003,1.4891,0.9667,0.0,0.0573,0.2902,Genuine
311,Samsung_Smartwatch_311,Electronics,Samsung,amazon,3598.48,1.0752,0.5556,0.0,0.0255,0.5144,Genuine
312,Maybelline_Facewash_312,Beauty,Maybelline,amazon,2466.54,1.2074,0.9375,0.0,0.0227,0.2161,Genuine
313,Maybelline_Perfume_313,Beauty,Maybelline,amazon,2667.5,1.1043,0.2703,0.0,0.0681,0.3726,Genuine
314,Adidas_Shoes_314,Fashion,Adidas,amazon,934.4300000000001,1.0682,0.2727,0.0,0.0401,0.482,Genuine
315,LG_Smartphone_315,Electronics,LG,amazon,3655.72,1.2475,1.0,0.0,0.0151,0.4354,Suspicious
316,Nivia_Dumbbells_316,Sports,Nivia,amazon,2187.93,1.5574,0.7368,0.0,0.0228,0.4058,Suspicious
317,Adidas_Jeans_317,Fashion,Adidas,amazon,3371.46,1.148,0.1333,0.0,0.0176,0.2615,Genuine
318,Prestige_Mixer_318,Home,Prestige,amazon,4031.26,1.1232,0.5,0.0,0.0129,0.2883,Genuine
319,Prestige_Chair_319,Home,Prestige,amazon,2228.51,1.2372,0.7273,0.0,0.0252,0.1551,Suspicious
320,Maybelline_Facewash_320,Beauty,Maybelline,amazon,2443.87,1.2769,0.8,0.0,0.0354,0.3538,Genuine
321,Prestige_Table_321,Home,Prestige,amazon,942.35,1.4892,0.9429,0.0,0.0423,0.3764,Suspicious
322,Nivia_Dumbbells_322,Sports,Nivia,amazon,4085.85,1.3155,0.8889,0.0,0.0524,0.4071,Suspicious
323,Prestige_Mixer_323,Home,Prestige,amazon,1808.24,1.1763,0.9565,0.0,0.0362,0.3649,Suspicious
324,Samsung_Smartwatch_324,Electronics,Samsung,amazon,3669.32,1.5899,0.7941,0.0,0.041,0.4345,Suspicious
325,Lakme_Lipstick_325,Beauty,Lakme,amazon,2011.01,1.1235,0.0,0.0,0.0198,0.0279,Genuine
326,Philips_Chair_326,Home,Philips,amazon,4112.035,1.1495,0.2857,0.0,0.0175,0.4488,Suspicious
327,Philips_Table_327,Home,Philips,amazon,4021.34,1.0908,0.4615,0.0,0.0236,0.3836,Genuine
328,Samsung_Smartwatch_328,Electronics,Samsung,amazon,2116.42,1.0335,0.381,0.0,0.0363,0.5177,Genuine
329,Lakme_Perfume_329,Beauty,Lakme,amazon,2343.115,1.0699,0.1,0.0,0.0248,0.5244,Genuine
330,Sony_Smartwatch_330,Electronics,Sony,amazon,2940.0950000000003,1.3301,0.5714,0.0,0.029,0.2997,Genuine
331,Maybelline_Facewash_331,Beauty,Maybelline,amazon,846.5799999999999,1.148,0.6364,0.0,0.0376,0.1858,Genuine
332,Philips_Mixer_332,Home,Philips,amazon,3446.3,1.3642,0.8333,0.0,0.0942,0.4735,Genuine
333,Sony_Smartphone_333,Electronics,Sony,amazon,2638.6099999999997,1.4583,1.0,0.0,0.0183,0.412,Suspicious
334,Apple_Smartwatch_334,Electronics,Apple,amazon,3781.81,4.4069,1.0,0.0,0.0712,0.5257,Fake
335,Samsung_Headphones_335,Electronics,Samsung,amazon,1090.9099999999999,0.9668,0.1818,0.0,0.0652,0.337,Genuine
336,Adidas_Shoes_336,Fashion,Adidas,amazon,504.25,3.9305,1.0,0.0,0.0204,0.2008,Fake
337,SG_Cricket Bat_337,Sports,SG,amazon,1894.52,2.2725,1.0,0.0,0.0542,0.4131,Fake
338,Prestige_Mixer_338,Home,Prestige,amazon,1014.935,2.021,0.9412,0.0,0.0679,0.2488,Suspicious
339,Lakme_Perfume_339,Beauty,Lakme,amazon,1375.67,1.2423,0.7647,0.0,0.03,0.3836,Genuine
340,Prestige_Table_340,Home,Prestige,amazon,1921.6399999999999,2.9773,1.0,0.0,0.0314,0.3623,Fake
341,SG_Football_341,Sports,SG,amazon,2472.08,2.9884,0.963,0.0,0.0539,0.4784,Fake
342,Maybelline_Lipstick_342,Beauty,Maybelline,amazon,4319.02,1.2496,0.8571,0.0,0.0294,0.2257,Genuine
343,SG_Football_343,Sports,SG,amazon,4474.92,1.0898,0.6154,0.0,0.0526,0.4697,Genuine
344,Maybelline_Lipstick_344,Beauty,Maybelline,amazon,1761.91,2.1954,0.9474,0.0,0.0583,0.3129,Fake
345,Nivia_Football_345,Sports,Nivia,amazon,4129.99,1.0727,0.0769,0.0,0.0123,0.4865,Genuine
346,LG_Smartwatch_346,Electronics,LG,amazon,2241.75,1.2549,0.8333,0.0,0.0263,0.5372,Suspicious
347,Nike_Jacket_347,Fashion,Nike,amazon,3182.9300000000003,2.665,1.0,0.0,0.0134,0.2726,Suspicious
348,SG_Dumbbells_348,Sports,SG,amazon,4984.780000000001,1.0824,0.0,0.0,0.0177,0.0274,Genuine
349,Philips_Chair_349,Home,Philips,amazon,2635.58,1.7073,1.0,0.0,0.0551,0.243,Suspicious
350,Prestige_Cookware_350,Home,Prestige,amazon,1304.85,1.1215,0.1333,0.0,0.0324,0.4803,Genuine
351,Philips_Cookware_351,Home,Philips,amazon,3512.745,1.3407,0.6538,0.0,0.0854,0.4007,Genuine
352,Lakme_Facewash_352,Beauty,Lakme,amazon,4237.36,2.2472,0.2759,0.0,0.0165,0.3852,Suspicious
353,SG_Dumbbells_353,Sports,SG,amazon,2948.225,1.1008,0.375,0.0,0.013,0.368,Genuine
354,Samsung_Laptop_354,Electronics,Samsung,amazon,4672.71,1.1901,0.7949,0.0,0.0245,0.457,Genuine
355,Nivia_Dumbbells_355,Sports,Nivia,amazon,4377.0599999999995,1.1426,0.1154,0.0,0.03,0.3853,Suspicious
356,SG_Cricket Bat_356,Sports,SG,amazon,5064.9,2.4638,0.5517,0.0,0.0239,0.4571,Suspicious
357,SG_Dumbbells_357,Sports,SG,amazon,3112.95,1.5063,1.0,0.0,0.0479,0.4242,Suspicious
358,Puma_Jeans_358,Fashion,Puma,amazon,2826.26,1.1087,0.0,0.0,0.0239,0.0462,Genuine
359,SG_Cricket Bat_359,Sports,SG,amazon,3577.9849999999997,1.0273,0.25,0.0,0.0235,0.5366,Genuine
360,Philips_Cookware_360,Home,Philips,amazon,1933.67,1.7346,0.9231,0.0,0.0364,0.4291,Suspicious
361,Adidas_Jeans_361,Fashion,Adidas,amazon,423.88,1.1446,0.6296,0.0,0.028,0.4157,Genuine
362,LG_Smartphone_362,Electronics,LG,amazon,3577.07,1.5249,0.8333,0.0,0.0185,0.4579,Suspicious
363,Prestige_Mixer_363,Home,Prestige,amazon,3562.2250000000004,1.5693,0.9583,0.0,0.0203,0.3275,Suspicious
364,Lakme_Perfume_364,Beauty,Lakme,amazon,2818.05,1.0138,0.1304,0.0,0.0518,0.3531,Genuine
365,Adidas_Shoes_365,Fashion,Adidas,amazon,1732.055,1.2156,0.9091,0.0,0.0609,0.3046,Suspicious
366,Adidas_Jeans_366,Fashion,Adidas,amazon,1871.4850000000001,1.3386,0.75,0.0,0.0476,0.1915,Genuine
367,Adidas_Jacket_367,Fashion,Adidas,amazon,3536.05,1.3508,1.0,0.0,0.0236,0.4172,Suspicious
368,Prestige_Cookware_368,Home,Prestige,amazon,4383.97,1.1852,0.1538,0.0,0.0147,0.2668,Genuine
369,Apple_Laptop_369,Electronics,Apple,amazon,2967.7650000000003,1.6022,0.6875,0.0,0.0408,0.428,Suspicious
370,Nivia_Football_370,Sports,Nivia,amazon,2332.65,1.059,0.0909,0.0,0.0195,0.3177,Genuine
371,SG_Dumbbells_371,Sports,SG,amazon,1041.395,1.0163,0.4737,0.0,0.0392,0.3979,Genuine
372,Puma_Shoes_372,Fashion,Puma,amazon,1665.06,1.6861,1.0,0.0,0.0234,0.3323,Suspicious
373,Puma_Jeans_373,Fashion,Puma,amazon,2707.66,1.3311,0.0,0.0,0.0428,0.0446,Genuine
374,Nivia_Football_374,Sports,Nivia,amazon,1921.09,1.2697,0.5333,0.0,0.0384,0.5611,Genuine
375,Maybelline_Perfume_375,Beauty,Maybelline,amazon,3467.44,2.8891,1.0,0.0,0.0232,0.3558,Fake
376,Nivia_Dumbbells_376,Sports,Nivia,amazon,2120.53,1.1178,0.2759,0.0,0.0268,0.2675,Genuine
377,Nike_Shoes_377,Fashion,Nike,amazon,4320.82,1.2088,0.9677,0.0,0.0377,0.3881,Suspicious
378,Philips_Table_378,Home,Philips,amazon,581.265,1.1941,0.15,0.0,0.0461,0.2627,Genuine
379,Sony_Smartwatch_379,Electronics,Sony,amazon,861.96,1.2385,0.8462,0.0,0.0343,0.5132,Suspicious
380,SG_Dumbbells_380,Sports,SG,amazon,1230.52,2.094,0.9048,0.0,0.0474,0.3673,Fake
381,Samsung_Smartwatch_381,Electronics,Samsung,amazon,1656.07,1.0822,0.5833,0.0,0.0168,0.3495,Genuine
382,Maybelline_Perfume_382,Beauty,Maybelline,amazon,1094.41,1.0803,0.7429,0.0,0.0282,0.4472,Genuine
383,LG_Smartphone_383,Electronics,LG,amazon,2828.5950000000003,1.3211,0.8667,0.0,0.0503,0.5019,Suspicious
384,Prestige_Chair_384,Home,Prestige,amazon,610.69,3.8282,1.0,0.0,0.0398,0.42,Fake
385,Philips_Table_385,Home,Philips,amazon,3379.81,1.122,0.2609,0.0,0.0297,0.2841,Genuine
386,Prestige_Mixer_386,Home,Prestige,amazon,1723.49,1.0617,0.8824,0.0,0.0246,0.1759,Genuine
387,Lakme_Perfume_387,Beauty,Lakme,amazon,1149.71,5.0296,1.0,0.0,0.0418,0.4736,Fake
388,Nivia_Dumbbells_388,Sports,Nivia,amazon,3560.715,1.0894,0.4737,0.0,0.0292,0.3575,Genuine
389,Nivia_Football_389,Sports,Nivia,amazon,2772.775,1.1756,0.3158,0.0,0.0652,0.3948,Genuine
390,SG_Cricket Bat_390,Sports,SG,amazon,1766.48,1.1658,0.4545,0.0,0.0164,0.2617,Genuine
391,SG_Dumbbells_391,Sports,SG,amazon,1017.35,2.1978,1.0,0.0,0.0236,0.5079,Fake
392,Philips_Table_392,Home,Philips,amazon,1174.095,3.3234,0.6333,0.0,0.021,0.3633,Suspicious
393,Maybelline_Perfume_393,Beauty,Maybelline,amazon,2968.5950000000003,1.1132,0.1154,0.0,0.0645,0.4344,Genuine
394,Puma_Shoes_394,Fashion,Puma,amazon,402.185,1.2372,0.4545,0.0,0.0407,0.4093,Genuine
395,Maybelline_Lipstick_395,Beauty,Maybelline,amazon,830.99,0.9901,0.4167,0.0,0.0637,0.4224,Genuine
396,Nivia_Dumbbells_396,Sports,Nivia,amazon,1751.9050000000002,2.4068,0.3214,0.0,0.0348,0.4783,Suspicious
397,Prestige_Cookware_397,Home,Prestige,amazon,2585.76,1.117,0.1875,0.0,0.0222,0.4232,Genuine
398,Lakme_Perfume_398,Beauty,Lakme,amazon,1925.83,1.7272,0.8667,0.0,0.0204,0.2936,Suspicious
399,Lakme_Perfume_399,Beauty,Lakme,amazon,512.87,1.2824,0.9,0.0,0.0111,0.3825,Suspicious
400,Samsung_Headphones_400,Electronics,Samsung,amazon,3660.1949999999997,1.417,0.5,0.0,0.0111,0.154,Genuine
401,Adidas_Jacket_401,Fashion,Adidas,amazon,3133.09,1.5426,1.0,0.0,0.0476,0.3035,Suspicious
402,Adidas_Shoes_402,Fashion,Adidas,amazon,4240.26,1.2016,0.8974,0.0,0.0343,0.3777,Suspicious
403,Adidas_Jacket_403,Fashion,Adidas,amazon,1423.85,1.2319,0.2667,0.0,0.0145,0.2992,Genuine
404,LG_Smartwatch_404,Electronics,LG,amazon,596.315,0.9315,0.2188,0.0,0.0563,0.4241,Genuine
405,Nivia_Football_405,Sports,Nivia,amazon,1275.79,1.431,0.9231,0.0,0.0399,0.4499,Suspicious
406,SG_Cricket Bat_406,Sports,SG,amazon,4120.88,1.0664,0.6207,0.0,0.0217,0.3975,Genuine
407,Sony_Headphones_407,Electronics,Sony,amazon,912.12,1.1626,0.9231,0.0,0.0134,0.3593,Suspicious
408,Maybelline_Perfume_408,Beauty,Maybelline,amazon,3664.61,1.6472,0.8378,0.0,0.0418,0.4614,Suspicious
409,SG_Football_409,Sports,SG,amazon,660.74,1.2395,1.0,0.0,0.0438,0.4184,Suspicious
410,Nivia_Cricket Bat_410,Sports,Nivia,amazon,1121.1,1.3633,0.8148,0.0,0.0426,0.493,Genuine
411,Samsung_Headphones_411,Electronics,Samsung,amazon,3775.7,1.0891,0.2593,0.0,0.0196,0.4614,Genuine
412,Nike_Jacket_412,Fashion,Nike,amazon,3034.295,1.2266,0.8182,0.0,0.0132,0.2393,Genuine
413,Puma_Shoes_413,Fashion,Puma,amazon,1403.17,1.4535,0.6154,0.0,0.1295,0.2518,Genuine
414,Philips_Chair_414,Home,Philips,amazon,2691.72,1.2334,0.8108,0.0,0.0388,0.4871,Genuine
415,Maybelline_Perfume_415,Beauty,Maybelline,amazon,2722.51,1.0592,0.72,0.0,0.0375,0.3503,Genuine
416,Sony_Laptop_416,Electronics,Sony,amazon,2675.87,2.9292,0.7368,0.0,0.028,0.3302,Suspicious
417,LG_Laptop_417,Electronics,LG,amazon,4482.12,1.1377,0.1818,0.0,0.0139,0.5389,Genuine
418,Maybelline_Perfume_418,Beauty,Maybelline,amazon,4356.005,1.4905,0.7667,0.0,0.0397,0.4051,Genuine
419,Sony_Smartwatch_419,Electronics,Sony,amazon,4896.87,3.2284,0.8286,0.0,0.0279,0.4982,Suspicious
420,Lakme_Perfume_420,Beauty,Lakme,amazon,4300.275,2.9733,1.0,0.0,0.0223,0.3568,Fake
421,Prestige_Cookware_421,Home,Prestige,amazon,528.34,1.4431,0.8462,0.0,0.0225,0.1464,Genuine
422,Nike_Shoes_422,Fashion,Nike,amazon,977.81,3.1648,0.6452,0.0,0.046,0.3709,Suspicious
423,Philips_Mixer_423,Home,Philips,amazon,3799.95,2.4563,1.0,0.0,0.034,0.3874,Fake
424,Sony_Laptop_424,Electronics,Sony,amazon,4106.530000000001,2.8283,0.9706,0.0,0.016,0.4022,Fake
425,Nivia_Dumbbells_425,Sports,Nivia,amazon,4575.46,2.3337,0.25,0.0,0.0232,0.5759,Suspicious
426,Nike_Shoes_426,Fashion,Nike,amazon,1064.95,1.2004,0.1538,0.0,0.0214,0.5761,Genuine
427,Philips_Mixer_427,Home,Philips,amazon,4669.5,1.1672,0.6667,0.0,0.0312,0.3712,Genuine
428,Nivia_Dumbbells_428,Sports,Nivia,amazon,3401.755,1.1251,0.25,0.0,0.0355,0.425,Genuine
429,SG_Football_429,Sports,SG,amazon,2232.1400000000003,1.0751,0.2632,0.0,0.0169,0.435,Genuine
430,Lakme_Facewash_430,Beauty,Lakme,amazon,3166.65,2.4272,0.5882,0.0,0.0225,0.2139,Suspicious
431,Prestige_Cookware_431,Home,Prestige,amazon,2511.45,2.0866,1.0,0.0,0.0543,0.3512,Fake
432,Nivia_Football_432,Sports,Nivia,amazon,1864.75,1.0815,0.0909,0.0,0.0346,0.5285,Genuine
433,Philips_Cookware_433,Home,Philips,amazon,1732.855,1.4781,0.9286,0.0,0.032,0.3644,Suspicious
434,Nivia_Dumbbells_434,Sports,Nivia,amazon,4434.05,1.1477,0.1875,0.0,0.0231,0.4191,Genuine
435,Adidas_T-Shirt_435,Fashion,Adidas,amazon,952.825,1.9692,1.0,0.0,0.0466,0.3875,Suspicious
436,Prestige_Cookware_436,Home,Prestige,amazon,2659.8,1.0924,0.0952,0.0,0.0412,0.2906,Genuine
437,Apple_Smartphone_437,Electronics,Apple,amazon,5149.87,0.9736,0.5217,0.0,0.0312,0.4886,Genuine
438,Puma_Shoes_438,Fashion,Puma,amazon,4509.11,2.0822,1.0,0.0,0.0204,0.1658,Suspicious
439,Prestige_Mixer_439,Home,Prestige,amazon,1841.82,1.5302,0.8333,0.0,0.0381,0.1423,Genuine
440,LG_Laptop_440,Electronics,LG,amazon,3323.68,1.0864,0.3636,0.0,0.0271,0.2715,Genuine
441,Adidas_T-Shirt_441,Fashion,Adidas,amazon,2308.715,1.1914,0.0909,0.0,0.0213,0.474,Genuine
442,SG_Football_442,Sports,SG,amazon,2884.94,1.0433,0.5455,0.0,0.0435,0.4129,Genuine
443,Lakme_Perfume_443,Beauty,Lakme,amazon,3549.06,1.0364,0.2258,0.0,0.0368,0.4367,Genuine
444,Maybelline_Perfume_444,Beauty,Maybelline,amazon,757.89,3.5033,1.0,0.0,0.0695,0.4795,Fake
445,Nivia_Cricket Bat_445,Sports,Nivia,amazon,739.56,2.6578,0.6667,0.0,0.0471,0.4426,Suspicious
446,SG_Cricket Bat_446,Sports,SG,amazon,1530.195,1.1687,0.6562,0.0,0.0831,0.429,Genuine
447,Prestige_Table_447,Home,Prestige,amazon,1094.5,1.2229,0.9565,0.0,0.0275,0.4627,Suspicious
448,Apple_Smartphone_448,Electronics,Apple,amazon,2863.325,1.0848,0.0833,0.0,0.0204,0.4886,Genuine
449,Philips_Table_449,Home,Philips,amazon,4692.67,1.1209,0.2727,0.0,0.0153,0.2554,Genuine
450,Samsung_Smartphone_450,Electronics,Samsung,amazon,2364.74,2.485,0.1,0.0,0.048,0.4063,Suspicious
451,Nivia_Dumbbells_451,Sports,Nivia,amazon,1235.02,1.064,0.3929,0.0,0.0378,0.3319,Suspicious
452,Adidas_Jeans_452,Fashion,Adidas,amazon,1368.605,1.2048,0.2222,0.0,0.0201,0.2363,Genuine
453,Nivia_Cricket Bat_453,Sports,Nivia,amazon,882.55,3.8659,0.6522,0.0,0.0216,0.4645,Suspicious
454,Apple_Smartwatch_454,Electronics,Apple,amazon,1310.77,0.9789,0.3429,0.0,0.0609,0.542,Suspicious
455,Maybelline_Lipstick_455,Beauty,Maybelline,amazon,1715.29,1.0643,0.4872,0.0,0.0365,0.3381,Genuine
456,Philips_Chair_456,Home,Philips,amazon,2131.95,2.2284,1.0,0.0,0.0241,0.3688,Fake
